timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597146246501,76687,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146246501,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146247504,18993,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146247504,76272,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146247504,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146248507,14732,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146248507,75566,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146248507,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146249511,13660,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146249511,72365,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146249511,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146250523,12918,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146250523,72350,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146250523,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146251536,13293,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146251536,72328,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146251536,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146252545,13501,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146252545,72324,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146252545,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146253555,14015,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146253555,72323,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146253555,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146254563,14940,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146254563,72154,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146254563,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146255577,12785,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146255577,72140,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146255577,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146256590,14464,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146256590,72138,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146256590,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146257605,13444,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146257605,72130,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146257605,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146258614,13240,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146258614,72127,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146258614,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146259625,12881,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146259625,72119,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146259625,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146260636,12349,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146260636,72116,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146260636,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146261644,14428,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146261644,72118,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146261644,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146262652,12681,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146262652,72105,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146262652,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146263663,15642,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146263663,72101,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146263663,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146264675,14985,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146264675,72100,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146264675,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146265683,13678,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146265683,72093,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146265683,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146266696,16539,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146266696,72085,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146266696,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146267706,12929,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146267706,72084,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146267706,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146268719,13997,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146268719,72078,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146268719,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146269729,16425,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146269729,72067,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146269729,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146270742,17970,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146270742,72066,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146270742,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146271748,17243,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146271748,72061,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146271748,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146272761,16359,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146272761,72053,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146272761,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146273774,14424,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146273774,72049,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146273774,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146274787,13275,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146274787,72038,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146274787,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146275796,17635,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146275796,72033,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146275796,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146276805,17995,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146276805,72036,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146276805,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146277816,17945,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146277816,72025,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146277816,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146278827,21505,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146278827,72024,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146278827,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146279831,22644,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146279831,72020,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146279831,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146280843,21606,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146280843,72008,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146280843,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146281852,20401,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146281852,72001,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146281852,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146282859,21010,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146282859,72022,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146282859,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146283869,21779,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146283869,72033,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146283869,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146284879,21489,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146284879,72046,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146284879,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146285889,23343,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146285889,72082,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146285889,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146286897,21525,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146286897,72110,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146286897,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146287909,24600,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146287909,72149,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146287909,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146288919,22650,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146288919,72155,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146288919,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146289931,26556,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146289931,72153,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146289931,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146290943,22636,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146290943,72150,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146290943,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146291957,23038,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146291957,72144,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146291957,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146292966,29574,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146292966,72146,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146292966,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146293976,24521,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146293976,72151,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146293976,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146294988,26475,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146294991,72174,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146294991,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146295992,24993,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146295998,72175,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146295998,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146297002,28117,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146297026,72176,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146297026,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1597146298027,25806,localhost CPU user,,,,,true,,0,0,0,0,null,0,0,0
1597146298036,72190,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597146298036,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
